msa,name_msa,year,C23002B_001E,C23002B_002E,C23002B_003E,C23002B_004E,C23002B_005E,C23002B_006E,C23002B_007E,C23002B_008E,C23002B_009E,C23002B_010E,C23002B_011E,C23002B_012E,C23002B_013E,C23002B_014E,C23002B_015E,C23002B_016E,C23002B_017E,C23002B_018E,C23002B_019E,C23002B_020E,C23002B_021E,C23002B_022E,C23002B_023E,C23002B_024E,C23002B_025E,C23002B_026E,C23002B_027E,C23002I_001E,C23002I_002E,C23002I_003E,C23002I_004E,C23002I_005E,C23002I_006E,C23002I_007E,C23002I_008E,C23002I_009E,C23002I_010E,C23002I_011E,C23002I_012E,C23002I_013E,C23002I_014E,C23002I_015E,C23002I_016E,C23002I_017E,C23002I_018E,C23002I_019E,C23002I_020E,C23002I_021E,C23002I_022E,C23002I_023E,C23002I_024E,C23002I_025E,C23002I_026E,C23002I_027E,C23002H_001E,C23002H_002E,C23002H_003E,C23002H_004E,C23002H_005E,C23002H_006E,C23002H_007E,C23002H_008E,C23002H_009E,C23002H_010E,C23002H_011E,C23002H_012E,C23002H_013E,C23002H_014E,C23002H_015E,C23002H_016E,C23002H_017E,C23002H_018E,C23002H_019E,C23002H_020E,C23002H_021E,C23002H_022E,C23002H_023E,C23002H_024E,C23002H_025E,C23002H_026E,C23002H_027E,black_female_lfp,black_male_lfp,black_female_ur,black_male_ur,hisp_female_lfp,hisp_male_lfp,hisp_female_ur,hisp_male_ur,white_female_lfp,white_male_lfp,white_female_ur,white_male_ur,gap_mbw,gap_mhw,gap_fbw,gap_fhw,lfp_gap_mbw,lfp_gap_mhw,lfp_gap_fbw,lfp_gap_fhw
10500,"Albany, GA Metro Area",2016,60850,27215,24116,15645,159,15486,12136,3350,8471,3099,464,402,62,2635,33635,28915,19174,7,19167,15589,3578,9741,4720,460,428,32,4260,2486,1244,1175,895,2,893,855,38,280,69,31,27,4,38,1242,1149,868,9,859,750,109,281,93,0,0,0,93,51742,24996,19555,14825,128,14697,13565,1132,4730,5441,1305,1232,73,4136,26746,19685,13069,33,13036,12248,788,6616,7061,970,939,31,6091,66.311602974,64.873942611,18.667501435,21.632442206,75.543951262,76.170212766,12.689173458,4.2553191489,66.390652781,75.811812836,6.0447990181,7.7022521603,13.930190046,-3.446933011,12.622702417,6.6443744394,-10.93787022,0.3583999304,-0.079049807,9.1532984807
10500,"Albany, GA Metro Area",2017,60670,27064,23762,15313,132,15181,12017,3164,8449,3302,512,448,64,2790,33606,28588,18990,8,18982,15717,3265,9598,5018,474,449,25,4544,2472,1284,1217,1003,5,998,977,21,214,67,48,48,0,19,1188,1106,742,0,742,593,149,364,82,0,0,0,82,51417,24841,19252,14474,121,14353,13269,1084,4778,5589,1304,1225,79,4285,26576,19418,12819,0,12819,12011,808,6599,7158,1128,1093,35,6030,66.426472646,64.443228684,17.200505742,20.841841776,67.088607595,82.4157765,20.080862534,2.1042084168,66.016067566,75.181799294,6.303143771,7.5524280638,13.289413712,-5.448219647,10.897361971,13.777718763,-10.73857061,7.233977206,0.4104050797,1.0725400288
10500,"Albany, GA Metro Area",2018,60945,27126,23638,15340,116,15224,12435,2789,8298,3488,493,467,26,2995,33819,28558,18969,31,18938,15990,2948,9589,5261,491,442,49,4770,2605,1380,1258,1081,11,1070,1052,18,177,122,79,79,0,43,1225,1162,754,0,754,626,128,408,63,0,0,0,63,50742,24453,18771,14293,210,14083,13210,873,4478,5682,1480,1430,50,4202,26289,19041,12767,0,12767,11947,820,6274,7248,1163,1141,22,6085,66.422718678,64.895507234,15.566585701,18.319758276,64.888123924,85.930047695,16.976127321,1.6822429907,67.050049892,76.144051995,6.4228088039,6.1989632891,12.120794987,-4.516720298,9.1437768968,10.553318517,-11.24854476,9.7859956997,-0.627331215,-2.161925968
10500,"Albany, GA Metro Area",2019,60959,26931,23255,15217,56,15161,12426,2735,8038,3676,512,476,36,3164,34028,28501,18972,31,18941,16273,2668,9529,5527,700,634,66,4827,2696,1499,1342,1099,7,1092,1092,0,243,157,96,96,0,61,1197,1112,659,0,659,532,127,453,85,0,0,0,85,49985,24035,18285,13740,216,13524,12778,746,4545,5750,1351,1330,21,4399,25950,18628,12700,0,12700,11968,732,5928,7322,1222,1208,14,6100,66.566085401,65.435390239,14.08584552,18.039707143,59.262589928,81.892697466,19.271623672,0,68.176937943,75.143560295,5.7637795276,5.5161194913,12.523587652,-5.516119491,8.3220659927,13.507844145,-9.708170057,6.7491371711,-1.610852542,-8.914348015
10500,"Albany, GA Metro Area",2020,60649,26971,23078,14687,126,14561,12446,2115,8391,3893,658,615,43,3235,33678,27903,19424,41,19383,17313,2070,8479,5775,877,770,107,4898,2820,1605,1442,1243,18,1225,1225,0,199,163,88,88,0,75,1215,1132,460,0,460,356,104,672,83,0,0,0,83,49279,23652,17841,13556,259,13297,12735,562,4285,5811,1445,1426,19,4366,25627,18281,12474,11,12463,11851,612,5807,7346,1020,1002,18,6326,69.61258646,63.640696767,10.679461384,14.525101298,40.636042403,86.199722607,22.608695652,0,68.234779279,75.982287988,4.9105351841,4.2265172595,10.298584038,-4.22651726,5.7689261995,17.698160468,-12.34159122,10.217434619,1.3778071812,-27.59873688
10500,"Albany, GA Metro Area",2021,61162,27607,23570,13825,62,13763,11672,2091,9745,4037,847,805,42,3190,33555,27693,19445,50,19395,17379,2016,8248,5862,751,656,95,5111,2955,1717,1575,1296,19,1277,1277,0,279,142,69,69,0,73,1238,1135,410,0,410,346,64,725,103,0,0,0,103,50182,24329,18408,14096,304,13792,13364,428,4312,5921,1424,1405,19,4497,25853,18509,12751,11,12740,12109,631,5758,7344,999,980,19,6345,70.216300148,58.655070004,10.394431555,15.192908523,36.123348018,82.285714286,15.609756098,0,68.890809876,76.575401999,4.9529042386,3.1032482599,12.089660263,-3.10324826,5.4415273159,10.656851859,-17.92033199,5.7103122866,1.3254902718,-32.76746186
10500,"Albany, GA Metro Area",2022,60081,26823,22697,13628,59,13569,11707,1862,9069,4126,835,768,67,3291,33258,27227,18964,85,18879,16991,1888,8263,6031,711,640,71,5320,2991,1608,1504,1195,16,1179,1141,38,309,104,50,50,0,54,1383,1287,592,0,592,553,39,695,96,0,0,0,96,49420,24022,18012,13962,389,13573,12978,595,4050,6010,1540,1540,0,4470,25398,17998,12545,10,12535,11892,643,5453,7400,981,963,18,6419,69.651448929,60.043177512,10.000529689,13.722455597,45.998445998,79.454787234,6.5878378378,3.2230703986,69.702189132,77.514990007,5.1296370164,4.3837029397,9.3387526577,-1.160632541,4.8708926727,1.4582008215,-17.47181249,1.9397972274,-0.050740203,-23.70374313
10500,"Albany, GA Metro Area",2023,59662,26357,22034,13478,53,13425,11715,1710,8556,4323,879,777,102,3444,33305,27058,18530,19,18511,16658,1853,8528,6247,889,821,68,5358,2917,1553,1443,1136,36,1100,1065,35,307,110,60,60,0,50,1364,1253,576,18,558,509,49,677,111,0,0,0,111,48610,23591,17551,13303,250,13053,12499,554,4248,6040,1534,1534,0,4506,25019,17636,12117,8,12109,11411,698,5519,7383,1054,1027,27,6329,68.482519033,61.169102296,10.010264167,12.737430168,45.969672785,78.724878725,8.7813620072,3.1818181818,68.706055795,75.796250926,5.7643075398,4.2442350418,8.4931951258,-1.06241686,4.2459566274,3.0170544673,-14.62714863,2.928627799,-0.223536762,-22.73638301
10500,"Albany, GA Metro Area",2024,59406,26267,21779,13114,122,12992,11295,1697,8665,4488,879,805,74,3609,33139,26739,18569,20,18549,16819,1730,8170,6400,885,840,45,5515,3138,1659,1533,1132,33,1099,1087,12,401,126,44,44,0,82,1479,1407,783,12,771,698,73,624,72,9,9,0,63,47927,23242,17207,13023,219,12804,12233,571,4184,6035,1588,1588,0,4447,24685,17301,11917,16,11901,11460,441,5384,7384,940,920,20,6444,69.445379408,60.213967583,9.3266483368,13.061884236,55.650319829,73.842139596,9.4682230869,1.0919017288,68.880411537,75.684314523,3.7055709604,4.4595438925,8.6023403439,-3.367642164,5.6210773764,5.7626521265,-15.47034694,-1.842174928,0.5649678714,-13.23009171
10540,"Albany, OR Metro Area",2010,438,258,258,146,0,146,139,7,112,0,0,0,0,0,180,180,128,0,128,115,13,52,0,0,0,0,0,5061,2736,2668,2023,0,2023,1912,111,645,68,0,0,0,68,2325,2167,1399,0,1399,1194,205,768,158,16,16,0,142,80581,39272,31872,24660,119,24541,22540,2001,7212,7400,1197,1094,103,6203,41309,32193,21210,0,21210,19774,1436,10983,9116,816,745,71,8300,71.111111111,56.589147287,10.15625,4.7945205479,64.559298569,75.824587706,14.653323803,5.4869006426,65.883887802,77.371987952,6.7703913248,8.1537019681,-3.35918142,-2.666801326,3.3858586752,7.8829324779,-20.78284066,-1.547400246,5.2272233094,-1.324589232
10540,"Albany, OR Metro Area",2011,429,271,246,139,0,139,131,8,107,25,0,0,0,25,158,158,98,0,98,98,0,60,0,0,0,0,0,5311,2853,2769,2068,0,2068,1907,161,701,84,0,0,0,84,2458,2289,1358,0,1358,1166,192,931,169,0,0,0,169,81400,39552,31938,24777,184,24593,22318,2275,7161,7614,1145,1069,76,6469,41848,32544,21764,0,21764,20094,1670,10780,9304,830,786,44,8474,62.025316456,56.504065041,0,5.7553956835,59.327217125,74.684001445,14.138438881,7.7852998066,66.875614553,77.578433214,7.6732218342,9.2505997642,-3.495204081,-1.465299958,-7.673221834,6.4652170465,-21.07436817,-2.89443177,-4.850298097,-7.548397427
10540,"Albany, OR Metro Area",2012,429,325,307,200,0,200,200,0,107,18,0,0,0,18,104,100,43,0,43,43,0,57,4,3,3,0,1,5484,2970,2901,2324,0,2324,2097,227,577,69,0,0,0,69,2514,2332,1359,0,1359,1212,147,973,182,0,0,0,182,82174,39979,32124,24717,179,24538,21751,2787,7407,7855,1228,1161,67,6627,42195,32686,21729,0,21729,19929,1800,10957,9509,814,764,50,8695,43,65.146579805,0,0,58.276157804,80.110306791,10.816777042,9.7676419966,66.478002815,76.942472917,8.2838602789,11.357893879,-11.35789388,-1.590251882,-8.283860279,2.5329167631,-11.79589311,3.1678338733,-23.47800281,-8.20184501
10540,"Albany, OR Metro Area",2013,459,277,248,150,0,150,150,0,98,29,0,0,0,29,182,175,62,0,62,62,0,113,7,6,6,0,1,5710,3090,3027,2354,0,2354,2166,188,673,63,20,0,20,43,2620,2447,1501,0,1501,1213,288,946,173,0,0,0,173,82634,40203,32110,24327,112,24215,21385,2830,7783,8093,1087,1036,51,7006,42431,32686,21570,0,21570,19380,2190,11116,9745,884,830,54,8861,35.428571429,60.483870968,0,0,61.340416837,77.766765775,19.187208528,7.9864061172,65.991556018,75.761445033,10.152990264,11.686970886,-11.68697089,-3.700564769,-10.15299026,9.0342182634,-15.27757406,2.005320742,-30.56298459,-4.651139181
10540,"Albany, OR Metro Area",2014,446,288,263,166,0,166,166,0,97,25,0,0,0,25,158,153,73,0,73,73,0,80,5,4,4,0,1,5896,3163,3042,2434,0,2434,2180,254,608,121,26,0,26,95,2733,2552,1653,0,1653,1287,366,899,181,0,0,0,181,82953,40382,31999,23837,77,23760,20910,2850,8162,8383,1218,1167,51,7165,42571,32579,21404,8,21396,19262,2134,11175,9992,983,940,43,9009,47.712418301,63.117870722,0,0,64.772727273,80.013149244,22.141560799,10.435497124,65.698763007,74.492952905,9.9738268835,11.994949495,-11.99494949,-1.559452371,-9.973826884,12.167733915,-11.37508218,5.5201963391,-17.98634471,-0.926035734
10540,"Albany, OR Metro Area",2015,391,233,223,208,0,208,208,0,15,10,0,0,0,10,158,152,75,0,75,75,0,77,6,5,5,0,1,6217,3292,3170,2532,0,2532,2293,239,638,122,34,15,19,88,2925,2725,1637,0,1637,1395,242,1088,200,0,0,0,200,83488,40566,31880,24362,59,24303,21548,2755,7518,8686,1216,1166,50,7470,42922,32665,21385,5,21380,19276,2104,11280,10257,1015,999,16,9242,49.342105263,93.273542601,0,0,60.073394495,79.873817035,14.78313989,9.439178515,65.467625899,76.417816813,9.8409728718,11.336049047,-11.33604905,-1.896870532,-9.840972872,4.9421670182,16.855725788,3.4560002217,-16.12552064,-5.394231404
10540,"Albany, OR Metro Area",2016,397,235,235,221,0,221,221,0,14,0,0,0,0,0,162,157,100,0,100,100,0,57,5,4,4,0,1,6378,3360,3163,2509,0,2509,2344,165,654,197,79,54,25,118,3018,2799,1717,0,1717,1456,261,1082,219,12,12,0,207,84234,40995,31957,24134,32,24102,21624,2478,7823,9038,1368,1321,47,7670,43239,32630,21233,5,21228,19206,2022,11397,10609,1074,1050,24,9535,63.694267516,94.042553191,0,0,61.343336906,79.323427126,15.200931858,6.5763252292,65.072019614,75.520230309,9.5251554551,10.281304456,-10.28130446,-3.704979227,-9.525155455,5.6757764028,18.522322882,3.8031968167,-1.377752098,-3.728682708
10540,"Albany, OR Metro Area",2017,329,195,187,180,0,180,171,9,7,8,0,0,0,8,134,134,82,0,82,82,0,52,0,0,0,0,0,6651,3478,3264,2584,0,2584,2484,100,680,214,60,45,15,154,3173,2947,2043,0,2043,1805,238,904,226,20,20,0,206,84851,41273,31958,24301,37,24264,22283,1981,7657,9315,1521,1473,48,7794,43578,32679,21516,6,21510,19388,2122,11163,10899,1221,1196,25,9678,61.194029851,96.256684492,0,5,69.324737021,79.166666667,11.649534998,3.8699690402,65.840447994,76.040428062,9.8651789865,8.1643587207,-3.164358721,-4.29438968,-9.865178987,1.784356011,20.21625643,3.1262386048,-4.646418143,3.4842890266
10540,"Albany, OR Metro Area",2018,348,228,217,204,0,204,194,10,13,11,4,4,0,7,120,99,72,0,72,72,0,27,21,0,0,0,21,6917,3600,3368,2557,0,2557,2424,133,811,232,55,55,0,177,3317,3069,1990,0,1990,1889,101,1079,248,24,24,0,224,85924,41655,32012,24309,38,24271,22312,1959,7703,9643,1635,1577,58,8008,44269,33053,21847,9,21838,20035,1803,11206,11216,1285,1239,46,9931,72.727272727,94.00921659,0,4.9019607843,64.841968068,75.920427553,5.0753768844,5.2014078999,66.096874716,75.937148569,8.2562505724,8.0713608834,-3.169400099,-2.869952983,-8.256250572,-3.180873688,18.072068021,-0.016721016,6.6303980109,-1.254906649
10540,"Albany, OR Metro Area",2019,478,249,241,219,0,219,212,7,22,8,3,3,0,5,229,205,138,0,138,138,0,67,24,0,0,0,24,7347,3854,3592,2804,0,2804,2671,133,788,262,45,45,0,217,3493,3231,2178,0,2178,1999,179,1053,262,32,25,7,230,87345,42390,32382,24879,52,24827,23285,1542,7503,10008,1769,1723,46,8239,44955,33375,22386,0,22386,20733,1653,10989,11580,1276,1214,62,10304,67.317073171,90.871369295,0,3.196347032,67.409470752,78.062360802,8.2185491276,4.7432239658,67.074157303,76.829720215,7.3840793353,6.2109799815,-3.01463295,-1.467756016,-7.384079335,0.8344697923,14.04164908,1.2326405868,0.2429158674,0.3353134487
10540,"Albany, OR Metro Area",2020,533,315,298,276,0,276,272,4,22,17,7,7,0,10,218,211,134,0,134,134,0,77,7,0,0,0,7,7762,4070,3778,3012,0,3012,2877,135,766,292,28,28,0,264,3692,3399,2345,0,2345,2211,134,1054,293,31,24,7,262,88105,42797,32436,24625,43,24582,22733,1849,7811,10361,2237,2115,122,8124,45308,33405,22869,0,22869,21220,1649,10536,11903,1487,1419,68,10416,63.507109005,92.617449664,0,1.4492753623,68.99087967,79.724722075,5.7142857143,4.4820717131,68.459811405,75.918732273,7.2106344834,7.5217638923,-6.07248853,-3.039692179,-7.210634483,-1.496348769,16.698717392,3.8059898024,-4.952702401,0.531068265
10540,"Albany, OR Metro Area",2021,414,291,270,255,0,255,248,7,15,21,3,3,0,18,123,112,85,0,85,85,0,27,11,0,0,0,11,8076,4229,3913,3286,0,3286,2988,298,627,316,43,43,0,273,3847,3549,2503,0,2503,2382,121,1046,298,37,28,9,261,87185,42694,32364,25061,61,25000,23193,1807,7303,10330,2249,2119,130,8081,44491,32835,22666,0,22666,21023,1643,10169,11656,1489,1424,65,10167,75.892857143,94.444444444,0,2.7450980392,70.526908988,83.976488628,4.8341989612,9.0687766281,69.029998477,77.434804103,7.2487426101,7.228,-4.482901961,1.8407766281,-7.24874261,-2.414543649,17.009640341,6.5416845243,6.8628586656,1.4969105112
10540,"Albany, OR Metro Area",2022,541,346,314,273,0,273,273,0,41,32,16,16,0,16,195,188,75,0,75,75,0,113,7,0,0,0,7,8473,4585,4236,3528,0,3528,3185,343,708,349,65,65,0,284,3888,3566,2521,0,2521,2406,115,1045,322,38,30,8,284,87502,43000,32486,25214,39,25175,23615,1560,7272,10514,2188,2068,120,8326,44502,32379,22362,0,22362,20974,1388,10017,12123,1394,1314,80,10729,39.893617021,86.942675159,0,0,70.695457095,83.28611898,4.5616818723,9.7222222222,69.063281757,77.614972604,6.2069582327,6.1966236346,-6.196623635,3.5255985877,-6.206958233,-1.64527636,9.3277025557,5.6711463766,-29.16966474,1.6321753381
10540,"Albany, OR Metro Area",2023,475,261,228,197,0,197,197,0,31,33,20,20,0,13,214,204,102,0,102,102,0,102,10,0,0,0,10,8917,4804,4425,3554,0,3554,3159,395,871,379,44,44,0,335,4113,3767,2649,0,2649,2510,139,1118,346,77,69,8,269,87659,43130,32398,25533,49,25484,24058,1426,6865,10732,2143,2032,111,8589,44529,32278,22505,0,22505,21175,1330,9773,12251,1360,1262,98,10891,50,86.403508772,0,0,70.321210512,80.316384181,5.2472631182,11.114237479,69.72241155,78.810420396,5.9097978227,5.59566787,-5.59566787,5.5185696089,-5.909797823,-0.662534705,7.5930883756,1.5059637845,-19.72241155,0.5987989627
10540,"Albany, OR Metro Area",2024,625,408,371,274,0,274,274,0,97,37,20,20,0,17,217,193,95,0,95,95,0,98,24,13,13,0,11,9284,4941,4525,3548,0,3548,3150,398,977,416,89,71,18,327,4343,3964,2773,0,2773,2712,61,1191,379,53,53,0,326,87476,43119,32289,25429,24,25405,23912,1493,6860,10830,2100,1994,106,8730,44357,31880,22518,0,22518,21131,1387,9362,12477,1422,1342,80,11055,49.222797927,73.854447439,0,0,69.954591322,78.408839779,2.1997836278,11.217587373,70.633626098,78.754374555,6.159516831,5.8767959063,-5.876795906,5.3407914669,-6.159516831,-3.959733203,-4.899927115,-0.345534776,-21.41082817,-0.679034776
10580,"Albany-Schenectady-Troy, NY Metro Area",2010,45114,21558,19816,12998,89,12909,10924,1985,6818,1742,337,299,38,1405,23556,21071,15015,15,15000,13338,1662,6056,2485,419,398,21,2066,22653,11077,10428,7481,133,7348,6482,866,2947,649,205,186,19,444,11576,10756,7551,0,7551,6682,869,3205,820,114,114,0,706,600258,289119,242419,197122,1141,195981,183464,12517,45297,46700,9288,8833,455,37412,311139,245971,185861,79,185782,177630,8152,60110,65168,7334,7096,238,57834,71.259076456,65.59345983,11.08,15.376868851,70.202677575,71.739547372,11.508409482,11.785519869,75.562159767,81.314583428,4.3879385516,6.3868436226,8.9900252286,5.3986762468,6.6920614484,7.1204709306,-15.7211236,-9.575036055,-4.303083311,-5.359482191
10580,"Albany-Schenectady-Troy, NY Metro Area",2011,47603,22951,21154,14335,83,14252,11898,2354,6819,1797,371,329,42,1426,24652,22041,15891,16,15875,13973,1902,6150,2611,434,398,36,2177,23781,11762,11140,7930,67,7863,6925,938,3210,622,176,157,19,446,12019,11098,7923,0,7923,6985,938,3175,921,102,102,0,819,600923,289770,242284,196159,1314,194845,182051,12794,46125,47486,9804,9222,582,37682,311153,245549,186376,130,186246,177075,9171,59173,65604,7501,7188,313,58103,72.097454743,67.764961709,11.981102362,16.516980073,71.391241665,71.18491921,11.838949893,11.929289075,75.901754843,80.962424262,4.9241325988,6.5662449639,9.950735109,5.3630441115,7.0569697634,6.9148172939,-13.19746255,-9.777505052,-3.8043001,-4.510513178
10580,"Albany-Schenectady-Troy, NY Metro Area",2012,48799,23129,21233,14870,60,14810,12229,2581,6363,1896,348,269,79,1548,25670,23012,16893,14,16879,14899,1980,6119,2658,396,367,29,2262,24833,12232,11604,8328,82,8246,7247,999,3276,628,166,151,15,462,12601,11710,8334,0,8334,7398,936,3376,891,133,122,11,758,602441,290737,242073,196298,1565,194733,180769,13964,45775,48664,10214,9543,671,38450,311704,245325,186884,209,186675,176359,10316,58441,66379,7722,7306,416,58657,73.409525465,70.032496586,11.730552758,17.42741391,71.169940222,71.768355739,11.231101512,12.114964831,76.178131051,81.090414875,5.5261818669,7.1708441815,10.256569728,4.9441206499,6.204370891,5.704919645,-11.05791829,-9.322059135,-2.768605586,-5.008190829
10580,"Albany-Schenectady-Troy, NY Metro Area",2013,50703,24276,22292,15315,30,15285,12563,2722,6977,1984,242,179,63,1742,26427,23562,16817,12,16805,14427,2378,6745,2865,389,350,39,2476,26027,12962,12274,8979,143,8836,7781,1055,3295,688,133,133,0,555,13065,12166,8565,0,8565,7574,991,3601,899,111,102,9,788,602053,291036,241089,195028,1445,193583,179085,14498,46061,49947,10688,9921,767,39259,311017,243842,185095,176,184919,173925,10994,58747,67175,8160,7727,433,59015,71.373397844,68.701776422,14.150550431,17.808308799,70.401117869,73.154635816,11.570344425,11.939791761,75.907759943,80.894607386,5.9453057825,7.4892939979,10.319014802,4.4504977631,8.2052446489,5.6250386425,-12.19283096,-7.73997157,-4.534362099,-5.506642073
10580,"Albany-Schenectady-Troy, NY Metro Area",2014,50522,24170,22105,15267,29,15238,12744,2494,6838,2065,432,344,88,1633,26352,23513,16786,39,16747,14474,2273,6727,2839,432,319,113,2407,27166,13414,12760,9495,108,9387,8367,1020,3265,654,94,94,0,560,13752,12783,8785,0,8785,7794,991,3998,969,152,122,30,817,602035,291168,239818,193944,1536,192408,178556,13852,45874,51350,10625,9894,731,40725,310867,242549,184237,205,184032,173288,10744,58312,68318,8640,8274,366,59678,71.390294731,69.065822212,13.572580164,16.366977294,68.724086678,74.412225705,11.280591918,10.866091403,75.958672268,80.871327423,5.8381151104,7.199284853,9.1676924406,3.66680655,7.7344650532,5.4424768076,-11.80550521,-6.459101718,-4.568377538,-7.234585591
10580,"Albany-Schenectady-Troy, NY Metro Area",2015,51914,24805,22644,15550,0,15550,13428,2122,7094,2161,438,367,71,1723,27109,24100,17289,13,17276,14916,2360,6811,3009,578,444,134,2431,28362,14106,13411,10034,112,9922,8992,930,3377,695,121,121,0,574,14256,13238,9149,0,9149,8159,990,4089,1018,124,94,30,894,601379,290929,237935,192370,1611,190759,178526,12233,45565,52994,11493,10802,691,41501,310450,240877,182218,241,181977,171800,10177,58659,69573,8802,8401,401,60771,71.738589212,68.671612789,13.660569576,13.646302251,69.111648285,74.819178286,10.820854738,9.37311026,75.647737227,80.849811923,5.5924649818,6.4128035899,7.2334986609,2.9603066702,8.0681045945,5.2283897564,-12.17819913,-6.030633637,-3.909148015,-6.536088942
